index,motor_rev,motor_rpm,avx,avy,avz,lax,lay,laz
278,0.0,-20.548830025697306,0.0,0.0,-0.002407479421023036,0.0,0.0,9.81
279,0.0,8.156312463198239,0.0,0.0,0.0895532268982123,0.0,0.0,9.81
280,0.0,6.5701012867386925,0.0,0.0,0.044403585038236285,0.0,0.0,9.81
281,0.0,6.5701012867386925,0.0,0.0,-0.12396478609764043,0.0,0.0,9.81
282,0.0,-27.113328938837405,0.0,0.0,-0.04118837522182107,0.0,0.0,9.81
283,0.0,56.096942116958836,0.0,0.0,0.15076339606275324,0.0,0.0,9.81
284,0.0,56.096942116958836,0.0,0.0,-0.04241254888161968,0.0,0.0,9.81
285,0.0,-30.208057632924216,0.0,0.0,-0.0791192336202109,0.0,0.0,9.81
286,0.0,-30.208057632924216,0.0,0.0,-0.07918728960532863,0.0,0.0,9.81
287,0.0,-48.09036875298554,0.0,0.0,-0.028616890945553062,0.0,0.0,9.81
288,0.0,-48.09036875298554,0.0,0.0,0.05774698943179751,0.0,0.0,9.81
289,0.0,-78.49378071169154,0.0,0.0,0.007888357919074876,0.0,0.0,9.81
290,0.0,-78.49378071169154,0.0,0.0,0.005214669799568338,0.0,0.0,9.81
291,0.0,36.5319705804269,0.0,0.0,-0.05501823276292949,0.0,0.0,9.81
292,0.0,36.5319705804269,0.0,0.0,-0.09484674913529874,0.0,0.0,9.81
293,0.0,45.37821506776345,0.0,0.0,0.06818686382899433,0.0,0.0,9.81
294,0.0,45.37821506776345,0.0,0.0,0.16616895822962782,0.0,0.0,9.81
295,0.0,0.01576532544909711,0.0,0.0,-0.045747766188166436,0.0,0.0,9.81
296,0.0,0.01576532544909711,0.0,0.0,-0.1696925670587772,0.0,0.0,9.81
297,0.0,72.94062357080469,0.0,0.0,0.04250879168686741,0.0,0.0,9.81
298,0.0,72.94062357080469,0.0,0.0,0.0002527651799509695,0.0,0.0,9.81
299,0.0,-47.77185085292736,0.0,0.0,0.037710731266551716,0.0,0.0,9.81
300,0.0,-47.77185085292736,0.0,0.0,-0.017123883755683147,0.0,0.0,9.81
301,0.0,-3.0087753770234658,0.0,0.0,-0.004903634655519322,0.0,0.0,9.81
302,0.0,-3.0087753770234658,0.0,0.0,0.06434861948692391,0.0,0.0,9.81
303,0.0,41.27684569391459,0.0,0.0,-0.09940910360880753,0.0,0.0,9.81
304,0.0,-2.3038670986001617,0.0,0.0,0.010799406162936113,0.0,0.0,9.81
305,0.0,-2.3038670986001617,0.0,0.0,-0.005591878650782892,0.0,0.0,9.81
306,0.0,-2.362747884533556,0.0,0.0,-0.05777958729703167,0.0,0.0,9.81
307,0.0,-2.362747884533556,0.0,0.0,0.05784174392619713,0.0,0.0,9.81
308,0.0,-45.04637990508105,0.0,0.0,-0.06975263823498878,0.0,0.0,9.81
309,0.0,-45.04637990508105,0.0,0.0,0.06662740120261812,0.0,0.0,9.81
310,0.0,-45.04637990508105,0.0,0.0,0.06574482718648206,0.0,0.0,9.81
311,0.0,44.012522740323924,0.0,0.0,0.0407700786523614,0.0,0.0,9.81
312,0.0,-46.42377850453628,0.0,0.0,0.11836207047416432,0.0,0.0,9.81
